# P14534 auto-push subset — pure source-verified rows only (no catalog tiebreaks). Consumed by bot/push_property.py; net-new is diffed live against Wikidata before submit. Source permalinks @ 944dc915566d.
Q1945014	P14534	"CategoryTheory.MonoidalCategory"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/CategoryTheory/Monoidal/Category.lean#L160"	S813	+2026-07-02T00:00:00Z/11
Q2039387	P14534	"EReal"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/EReal/Basic.lean#L34"	S813	+2026-07-02T00:00:00Z/11
Q2256541	P14534	"ConvexCone"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Geometry/Convex/Cone/Basic.lean#L59"	S813	+2026-07-02T00:00:00Z/11
Q2584477	P14534	"Real"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Real/Basic.lean#L35"	S813	+2026-07-02T00:00:00Z/11
Q2989575	P14534	"Irreducible"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/Group/Irreducible/Defs.lean#L43"	S813	+2026-07-02T00:00:00Z/11
Q3229345	P14534	"Subgroup.closure_mul_image_eq"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/GroupTheory/Schreier.lean#L93"	S813	+2026-07-02T00:00:00Z/11
Q3773677	P14534	"Int.ModEq"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Int/ModEq.lean#L29"	S813	+2026-07-02T00:00:00Z/11
Q4115724	P14534	"GenContFract"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Algebra/ContinuedFractions/Basic.lean#L108"	S813	+2026-07-02T00:00:00Z/11
Q7315530	P14534	"IsLocalRing.ResidueField"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/RingTheory/LocalRing/ResidueField/Defs.lean#L29"	S813	+2026-07-02T00:00:00Z/11
Q25378068	P14534	"StandardBorelSpace"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/MeasureTheory/Constructions/Polish/Basic.lean#L80"	S813	+2026-07-02T00:00:00Z/11
Q66707394	P14534	"Countable"	S854	"https://github.com/leanprover-community/mathlib4/blob/944dc915566d52b1c75b046444f708d6eabc0b42/Mathlib/Data/Countable/Defs.lean#L40"	S813	+2026-07-02T00:00:00Z/11
